n,date,value
537,2014-11-06 00:00:00.000000,0.21997360316762
538,2014-11-07 00:00:00.000000,0.219298245614035
539,2014-11-10 00:00:00.000000,0.219106047326906
540,2014-11-11 00:00:00.000000,0.218245307725884
541,2014-11-12 00:00:00.000000,0.219010074463425
542,2014-11-13 00:00:00.000000,0.218197687104517
543,2014-11-14 00:00:00.000000,0.217391304347826
544,2014-11-17 00:00:00.000000,0.218674830527006
545,2014-11-18 00:00:00.000000,0.217249619813165
546,2014-11-19 00:00:00.000000,0.216966804078976
547,2014-11-20 00:00:00.000000,0.217108119843682
548,2014-11-21 00:00:00.000000,0.219731927049
549,2014-11-24 00:00:00.000000,0.218818380743982
550,2014-11-25 00:00:00.000000,0.218245307725884
551,2014-11-26 00:00:00.000000,0.21767522855899
552,2014-11-27 00:00:00.000000,0.218531468531469
553,2014-11-28 00:00:00.000000,0.218627022299956
554,2014-12-01 00:00:00.000000,0.218245307725884
555,2014-12-02 00:00:00.000000,0.21982853374368
556,2014-12-03 00:00:00.000000,0.2211900022119
557,2014-12-04 00:00:00.000000,0.219925225423356
558,2014-12-05 00:00:00.000000,0.22158209616663
559,2014-12-08 00:00:00.000000,0.2210433244916
560,2014-12-09 00:00:00.000000,0.219925225423356
561,2014-12-10 00:00:00.000000,0.218722659667542
562,2014-12-11 00:00:00.000000,0.21944261575598
563,2014-12-12 00:00:00.000000,0.218531468531469
564,2014-12-15 00:00:00.000000,0.218818380743982
565,2014-12-16 00:00:00.000000,0.217580504786771
566,2014-12-17 00:00:00.000000,0.22075055187638
567,2014-12-18 00:00:00.000000,0.221533008418254
568,2014-12-19 00:00:00.000000,0.222617987533393
569,2014-12-22 00:00:00.000000,0.222667557336896
570,2014-12-23 00:00:00.000000,0.223663609930664
571,2014-12-24 00:00:00.000000,0.223164472216023
572,2014-12-29 00:00:00.000000,0.223914017017465
573,2014-12-31 00:00:00.000000,0.224971878515186
574,2015-01-02 00:00:00.000000,0.226860254083485
575,2015-01-05 00:00:00.000000,0.228206298493838
576,2015-01-06 00:00:00.000000,0.229200091680037
577,2015-01-07 00:00:00.000000,0.230043708304578
578,2015-01-08 00:00:00.000000,0.23089355806973
579,2015-01-09 00:00:00.000000,0.229673863114378
580,2015-01-12 00:00:00.000000,0.230096640589047
581,2015-01-13 00:00:00.000000,0.23121387283237
582,2015-01-14 00:00:00.000000,0.23089355806973
583,2015-01-15 00:00:00.000000,0.234082397003745
584,2015-01-16 00:00:00.000000,0.235017626321974
585,2015-01-19 00:00:00.000000,0.234631628343501
586,2015-01-20 00:00:00.000000,0.235626767200754
587,2015-01-21 00:00:00.000000,0.23441162681669
588,2015-01-22 00:00:00.000000,0.239693192713327
589,2015-01-23 00:00:00.000000,0.242483026188167
590,2015-01-26 00:00:00.000000,0.242248062015504
591,2015-01-27 00:00:00.000000,0.239348970799426
592,2015-01-28 00:00:00.000000,0.241429261226461
593,2015-01-29 00:00:00.000000,0.240384615384615
594,2015-01-30 00:00:00.000000,0.241196333815726
595,2015-02-02 00:00:00.000000,0.240211386019697
596,2015-02-03 00:00:00.000000,0.237360550676478
597,2015-02-04 00:00:00.000000,0.240153698366955
598,2015-02-05 00:00:00.000000,0.237247924080664
599,2015-02-06 00:00:00.000000,0.241312741312741
600,2015-02-09 00:00:00.000000,0.240384615384615
601,2015-02-10 00:00:00.000000,0.240558094779889
602,2015-02-11 00:00:00.000000,0.240269101393561
603,2015-02-12 00:00:00.000000,0.238834487700024
604,2015-02-13 00:00:00.000000,0.239177230327673
605,2015-02-16 00:00:00.000000,0.239980801535877
606,2015-02-17 00:00:00.000000,0.238549618320611
607,2015-02-18 00:00:00.000000,0.238777459407832
608,2015-02-19 00:00:00.000000,0.239578342117873
609,2015-02-20 00:00:00.000000,0.239005736137667
610,2015-02-23 00:00:00.000000,0.240096038415366
611,2015-02-24 00:00:00.000000,0.240038406144983
612,2015-02-25 00:00:00.000000,0.239578342117873
613,2015-02-26 00:00:00.000000,0.243131534159981
614,2015-02-27 00:00:00.000000,0.243131534159981
615,2015-03-02 00:00:00.000000,0.243486729973216
616,2015-03-03 00:00:00.000000,0.243486729973216
617,2015-03-04 00:00:00.000000,0.245760629147211
618,2015-03-05 00:00:00.000000,0.246791707798618
619,2015-03-06 00:00:00.000000,0.251004016064257
620,2015-03-09 00:00:00.000000,0.250878073256397
621,2015-03-10 00:00:00.000000,0.25490695895998
622,2015-03-11 00:00:00.000000,0.258197779499096
623,2015-03-12 00:00:00.000000,0.256278831368529
624,2015-03-13 00:00:00.000000,0.259942812581232
625,2015-03-16 00:00:00.000000,0.257665550115949
626,2015-03-17 00:00:00.000000,0.257003341043434
627,2015-03-18 00:00:00.000000,0.251256281407035
628,2015-03-19 00:00:00.000000,0.255232261357836
629,2015-03-20 00:00:00.000000,0.252908447142135
630,2015-03-23 00:00:00.000000,0.248385494287134
631,2015-03-24 00:00:00.000000,0.249500998003992
632,2015-03-25 00:00:00.000000,0.248323814253787
633,2015-03-26 00:00:00.000000,0.250375563345018
634,2015-03-27 00:00:00.000000,0.250062515628907
635,2015-03-30 00:00:00.000000,0.251445813427206
636,2015-03-31 00:00:00.000000,0.253421186011151
637,2015-04-01 00:00:00.000000,0.252844500632111
638,2015-04-02 00:00:00.000000,0.250125062531266
639,2015-04-07 00:00:00.000000,0.25182573659028
640,2015-04-08 00:00:00.000000,0.252525252525253
641,2015-04-09 00:00:00.000000,0.255297421496043
642,2015-04-10 00:00:00.000000,0.257201646090535
643,2015-04-13 00:00:00.000000,0.257532835436518
644,2015-04-14 00:00:00.000000,0.255427841634738
645,2015-04-15 00:00:00.000000,0.254841997961264
646,2015-04-16 00:00:00.000000,0.252908447142135
647,2015-04-17 00:00:00.000000,0.251952632905014
648,2015-04-20 00:00:00.000000,0.253485424588086
649,2015-04-21 00:00:00.000000,0.253549695740365
650,2015-04-22 00:00:00.000000,0.253936008125952
651,2015-04-23 00:00:00.000000,0.251635631605435
652,2015-04-24 00:00:00.000000,0.250375563345018
653,2015-04-27 00:00:00.000000,0.250187640730548
654,2015-04-28 00:00:00.000000,0.248015873015873
655,2015-04-29 00:00:00.000000,0.244857982370225
656,2015-04-30 00:00:00.000000,0.242777373148823
657,2015-05-01 00:00:00.000000,0.243131534159981
658,2015-05-04 00:00:00.000000,0.244140625
659,2015-05-05 00:00:00.000000,0.24330900243309
660,2015-05-06 00:00:00.000000,0.239980801535877
661,2015-05-07 00:00:00.000000,0.242072137496974
662,2015-05-08 00:00:00.000000,0.243131534159981
663,2015-05-11 00:00:00.000000,0.244021473889702
664,2015-05-12 00:00:00.000000,0.242718446601942
665,2015-05-13 00:00:00.000000,0.239865675221876
666,2015-05-14 00:00:00.000000,0.238606537819136
667,2015-05-15 00:00:00.000000,0.239005736137667
668,2015-05-18 00:00:00.000000,0.240615976900866
669,2015-05-19 00:00:00.000000,0.244498777506112
670,2015-05-20 00:00:00.000000,0.245459008345606
671,2015-05-21 00:00:00.000000,0.245098039215686
672,2015-05-22 00:00:00.000000,0.247341083353945
673,2015-05-25 00:00:00.000000,0.248015873015873
674,2015-05-26 00:00:00.000000,0.250312891113892
675,2015-05-27 00:00:00.000000,0.249687890137328
676,2015-05-28 00:00:00.000000,0.248447204968944
677,2015-05-29 00:00:00.000000,0.249563264287497
678,2015-06-01 00:00:00.000000,0.249252243270189
679,2015-06-02 00:00:00.000000,0.244081034903588
680,2015-06-03 00:00:00.000000,0.241545893719807
681,2015-06-04 00:00:00.000000,0.242541838467136
682,2015-06-05 00:00:00.000000,0.24443901246639
683,2015-06-08 00:00:00.000000,0.241312741312741
684,2015-06-09 00:00:00.000000,0.241429261226461
685,2015-06-10 00:00:00.000000,0.24050024050024
686,2015-06-11 00:00:00.000000,0.242130750605327
687,2015-06-12 00:00:00.000000,0.241779497098646
688,2015-06-15 00:00:00.000000,0.241429261226461
689,2015-06-16 00:00:00.000000,0.242072137496974
690,2015-06-17 00:00:00.000000,0.240153698366955
691,2015-06-18 00:00:00.000000,0.239406272444338
692,2015-06-19 00:00:00.000000,0.239578342117873
693,2015-06-22 00:00:00.000000,0.240096038415366
694,2015-06-23 00:00:00.000000,0.24390243902439
695,2015-06-24 00:00:00.000000,0.243013365735115
696,2015-06-25 00:00:00.000000,0.243072435585805
697,2015-06-26 00:00:00.000000,0.243842965130456
698,2015-06-29 00:00:00.000000,0.242365487154629
699,2015-06-30 00:00:00.000000,0.244379276637341
700,2015-07-01 00:00:00.000000,0.246244767298695
701,2015-07-02 00:00:00.000000,0.245579567779961
702,2015-07-03 00:00:00.000000,0.244498777506112
703,2015-07-06 00:00:00.000000,0.246244767298695
704,2015-07-07 00:00:00.000000,0.24770869457518
705,2015-07-08 00:00:00.000000,0.24588148512417
706,2015-07-09 00:00:00.000000,0.246669955599408
707,2015-07-10 00:00:00.000000,0.243724104313917
708,2015-07-13 00:00:00.000000,0.247463499133878
709,2015-07-14 00:00:00.000000,0.247341083353945
710,2015-07-15 00:00:00.000000,0.24869435463815
711,2015-07-16 00:00:00.000000,0.25025025025025
712,2015-07-17 00:00:00.000000,0.250375563345018
713,2015-07-20 00:00:00.000000,0.251572327044025
714,2015-07-21 00:00:00.000000,0.248880039820806
715,2015-07-22 00:00:00.000000,0.249128051818635
716,2015-07-23 00:00:00.000000,0.247831474597274
717,2015-07-24 00:00:00.000000,0.24770869457518
718,2015-07-27 00:00:00.000000,0.245459008345606
719,2015-07-28 00:00:00.000000,0.246062992125984
720,2015-07-29 00:00:00.000000,0.248015873015873
721,2015-07-30 00:00:00.000000,0.249003984063745
722,2015-07-31 00:00:00.000000,0.247279920870425
723,2015-08-03 00:00:00.000000,0.248570718369376
724,2015-08-04 00:00:00.000000,0.250062515628907
725,2015-08-05 00:00:00.000000,0.24981264051961
726,2015-08-06 00:00:00.000000,0.24919013207077
727,2015-08-07 00:00:00.000000,0.248138957816377
728,2015-08-10 00:00:00.000000,0.247096614776378
729,2015-08-11 00:00:00.000000,0.246609124537608
730,2015-08-12 00:00:00.000000,0.244021473889702
731,2015-08-13 00:00:00.000000,0.244140625
732,2015-08-14 00:00:00.000000,0.245338567222767
733,2015-08-17 00:00:00.000000,0.245760629147211
734,2015-08-18 00:00:00.000000,0.246913580246914
735,2015-08-19 00:00:00.000000,0.244738130200685
736,2015-08-20 00:00:00.000000,0.242306760358614
737,2015-08-21 00:00:00.000000,0.239005736137667
738,2015-08-24 00:00:00.000000,0.235128144838937
739,2015-08-25 00:00:00.000000,0.236518448438978
740,2015-08-26 00:00:00.000000,0.240673886883273
741,2015-08-27 00:00:00.000000,0.242189392104626
742,2015-08-28 00:00:00.000000,0.243427458617332
743,2015-08-31 00:00:00.000000,0.242895312120476
744,2015-09-01 00:00:00.000000,0.240615976900866
745,2015-09-02 00:00:00.000000,0.242541838467136
746,2015-09-03 00:00:00.000000,0.244798041615667
747,2015-09-04 00:00:00.000000,0.243961941937058
748,2015-09-07 00:00:00.000000,0.243724104313917
749,2015-09-08 00:00:00.000000,0.243013365735115
750,2015-09-09 00:00:00.000000,0.242777373148823
751,2015-09-10 00:00:00.000000,0.241312741312741
752,2015-09-11 00:00:00.000000,0.240038406144983
753,2015-09-14 00:00:00.000000,0.240615976900866
754,2015-09-15 00:00:00.000000,0.241662638956017
755,2015-09-16 00:00:00.000000,0.241196333815726
756,2015-09-17 00:00:00.000000,0.238435860753457
757,2015-09-18 00:00:00.000000,0.240442414041837
758,2015-09-21 00:00:00.000000,0.243368216110976
759,2015-09-22 00:00:00.000000,0.244678248103744
760,2015-09-23 00:00:00.000000,0.243368216110976
761,2015-09-24 00:00:00.000000,0.243783520234032
762,2015-09-25 00:00:00.000000,0.243368216110976
763,2015-09-28 00:00:00.000000,0.242189392104626
764,2015-09-29 00:00:00.000000,0.241954996370675
765,2015-09-30 00:00:00.000000,0.243724104313917
766,2015-10-01 00:00:00.000000,0.24330900243309
767,2015-10-02 00:00:00.000000,0.242659548653239
768,2015-10-05 00:00:00.000000,0.243427458617332
769,2015-10-06 00:00:00.000000,0.241545893719807
770,2015-10-07 00:00:00.000000,0.242306760358614
771,2015-10-08 00:00:00.000000,0.241370987207338
772,2015-10-09 00:00:00.000000,0.239750659314313
773,2015-10-12 00:00:00.000000,0.239750659314313
774,2015-10-13 00:00:00.000000,0.239234449760766
775,2015-10-14 00:00:00.000000,0.237135404315864
776,2015-10-15 00:00:00.000000,0.239234449760766
777,2015-10-16 00:00:00.000000,0.240211386019697
778,2015-10-19 00:00:00.000000,0.240326844508532
779,2015-10-20 00:00:00.000000,0.239980801535877
780,2015-10-21 00:00:00.000000,0.240153698366955
781,2015-10-22 00:00:00.000000,0.245098039215686
782,2015-10-23 00:00:00.000000,0.247218788627936
783,2015-10-26 00:00:00.000000,0.246244767298695
784,2015-10-27 00:00:00.000000,0.2465483234714
785,2015-10-28 00:00:00.000000,0.249128051818635
786,2015-10-29 00:00:00.000000,0.247831474597274
787,2015-10-30 00:00:00.000000,0.246791707798618
788,2015-11-02 00:00:00.000000,0.247218788627936
789,2015-11-03 00:00:00.000000,0.248385494287134
790,2015-11-04 00:00:00.000000,0.250563768479078
791,2015-11-05 00:00:00.000000,0.250125062531266
792,2015-11-06 00:00:00.000000,0.253356979984799
793,2015-11-09 00:00:00.000000,0.253164556962025
794,2015-11-10 00:00:00.000000,0.253871541000254
795,2015-11-11 00:00:00.000000,0.253228665484933
796,2015-11-12 00:00:00.000000,0.251889168765743
797,2015-11-13 00:00:00.000000,0.252844500632111
798,2015-11-16 00:00:00.000000,0.254841997961264
799,2015-11-17 00:00:00.000000,0.255819902788437
800,2015-11-18 00:00:00.000000,0.255493101686254
801,2015-11-19 00:00:00.000000,0.253678335870117
802,2015-11-20 00:00:00.000000,0.255102040816327
803,2015-11-23 00:00:00.000000,0.256016385048643
804,2015-11-24 00:00:00.000000,0.255689082076195
805,2015-11-25 00:00:00.000000,0.256410256410256
806,2015-11-26 00:00:00.000000,0.256673511293635
807,2015-11-27 00:00:00.000000,0.256739409499358
808,2015-11-30 00:00:00.000000,0.257599175682638
809,2015-12-01 00:00:00.000000,0.256278831368529
810,2015-12-02 00:00:00.000000,0.256673511293635
811,2015-12-03 00:00:00.000000,0.249128051818635
812,2015-12-04 00:00:00.000000,0.24975024975025
813,2015-12-07 00:00:00.000000,0.251319426991706
814,2015-12-08 00:00:00.000000,0.249875062468766
815,2015-12-09 00:00:00.000000,0.247096614776378
816,2015-12-10 00:00:00.000000,0.248818113958696
817,2015-12-11 00:00:00.000000,0.247831474597274
818,2015-12-14 00:00:00.000000,0.247463499133878
819,2015-12-15 00:00:00.000000,0.24906600249066
820,2015-12-16 00:00:00.000000,0.24975024975025
821,2015-12-17 00:00:00.000000,0.251256281407035
822,2015-12-18 00:00:00.000000,0.250563768479078
823,2015-12-21 00:00:00.000000,0.249438762783737
824,2015-12-22 00:00:00.000000,0.248632521133764
825,2015-12-23 00:00:00.000000,0.249625561657514
826,2015-12-24 00:00:00.000000,0.248323814253787
827,2015-12-28 00:00:00.000000,0.248138957816377
828,2015-12-29 00:00:00.000000,0.249252243270189
829,2015-12-30 00:00:00.000000,0.24919013207077
830,2016-01-04 00:00:00.000000,0.251382604323781
831,2016-01-05 00:00:00.000000,0.253164556962025
832,2016-01-06 00:00:00.000000,0.252652854977261
833,2016-01-07 00:00:00.000000,0.249252243270189
834,2016-01-08 00:00:00.000000,0.249687890137328
835,2016-01-11 00:00:00.000000,0.25062656641604
836,2016-01-12 00:00:00.000000,0.251004016064257
837,2016-01-13 00:00:00.000000,0.250187640730548
838,2016-01-14 00:00:00.000000,0.25062656641604
839,2016-01-15 00:00:00.000000,0.249438762783737
840,2016-01-18 00:00:00.000000,0.25
841,2016-01-19 00:00:00.000000,0.249563264287497
842,2016-01-20 00:00:00.000000,0.25
843,2016-01-21 00:00:00.000000,0.250501002004008
844,2016-01-22 00:00:00.000000,0.252016129032258
845,2016-01-25 00:00:00.000000,0.250941028858218
846,2016-01-26 00:00:00.000000,0.250563768479078
847,2016-01-27 00:00:00.000000,0.24975024975025
848,2016-01-28 00:00:00.000000,0.248880039820806
849,2016-01-29 00:00:00.000000,0.251319426991706
850,2016-02-01 00:00:00.000000,0.250062515628907
851,2016-02-02 00:00:00.000000,0.24919013207077
852,2016-02-03 00:00:00.000000,0.245700245700246
853,2016-02-04 00:00:00.000000,0.243072435585805
854,2016-02-05 00:00:00.000000,0.244259892525647
855,2016-02-08 00:00:00.000000,0.243131534159981
856,2016-02-09 00:00:00.000000,0.241138172172655
857,2016-02-10 00:00:00.000000,0.241370987207338
858,2016-02-11 00:00:00.000000,0.240558094779889
859,2016-02-12 00:00:00.000000,0.241954996370675
860,2016-02-15 00:00:00.000000,0.243961941937058
861,2016-02-16 00:00:00.000000,0.244319569997557
862,2016-02-17 00:00:00.000000,0.244678248103744
863,2016-02-18 00:00:00.000000,0.245098039215686
864,2016-02-19 00:00:00.000000,0.244558571777941
865,2016-02-22 00:00:00.000000,0.246913580246914
866,2016-02-23 00:00:00.000000,0.24703557312253
867,2016-02-24 00:00:00.000000,0.247157686604053
868,2016-02-25 00:00:00.000000,0.24703557312253
869,2016-02-26 00:00:00.000000,0.248941996514812
870,2016-02-29 00:00:00.000000,0.250125062531266
871,2016-03-01 00:00:00.000000,0.250501002004008
872,2016-03-02 00:00:00.000000,0.250501002004008
873,2016-03-03 00:00:00.000000,0.248570718369376
874,2016-03-04 00:00:00.000000,0.247524752475248
875,2016-03-07 00:00:00.000000,0.247157686604053
876,2016-03-08 00:00:00.000000,0.247341083353945
877,2016-03-09 00:00:00.000000,0.247524752475248
878,2016-03-10 00:00:00.000000,0.243605359317905
879,2016-03-11 00:00:00.000000,0.244678248103744
880,2016-03-14 00:00:00.000000,0.24515812699191
881,2016-03-15 00:00:00.000000,0.245037980887037
882,2016-03-16 00:00:00.000000,0.242777373148823
883,2016-03-17 00:00:00.000000,0.240615976900866
884,2016-03-18 00:00:00.000000,0.241604252234839
885,2016-03-21 00:00:00.000000,0.242248062015504
886,2016-03-22 00:00:00.000000,0.242718446601942
887,2016-03-23 00:00:00.000000,0.243427458617332
888,2016-03-24 00:00:00.000000,0.243546030199708
889,2016-03-28 00:00:00.000000,0.243190661478599
890,2016-03-29 00:00:00.000000,0.241138172172655
891,2016-03-30 00:00:00.000000,0.240211386019697
892,2016-03-31 00:00:00.000000,0.239234449760766
893,2016-04-01 00:00:00.000000,0.23906287353574
894,2016-04-04 00:00:00.000000,0.239005736137667
895,2016-04-05 00:00:00.000000,0.239234449760766
896,2016-04-06 00:00:00.000000,0.2389486260454
897,2016-04-07 00:00:00.000000,0.239291696578129
898,2016-04-08 00:00:00.000000,0.238606537819136
899,2016-04-11 00:00:00.000000,0.238777459407832
900,2016-04-12 00:00:00.000000,0.239177230327673
901,2016-04-13 00:00:00.000000,0.241429261226461
902,2016-04-14 00:00:00.000000,0.241662638956017
903,2016-04-15 00:00:00.000000,0.241429261226461
904,2016-04-18 00:00:00.000000,0.240673886883273
905,2016-04-19 00:00:00.000000,0.239693192713327
906,2016-04-20 00:00:00.000000,0.241021932995903
907,2016-04-21 00:00:00.000000,0.241196333815726
908,2016-04-22 00:00:00.000000,0.242189392104626
909,2016-04-25 00:00:00.000000,0.241545893719807
910,2016-04-26 00:00:00.000000,0.240963855421687
911,2016-04-27 00:00:00.000000,0.240442414041837
912,2016-04-28 00:00:00.000000,0.239865675221876
913,2016-04-29 00:00:00.000000,0.237868696479543
914,2016-05-02 00:00:00.000000,0.236183278223902
915,2016-05-03 00:00:00.000000,0.236854571293226
916,2016-05-04 00:00:00.000000,0.23696682464455
917,2016-05-05 00:00:00.000000,0.23872045834328
918,2016-05-06 00:00:00.000000,0.238379022646007
919,2016-05-09 00:00:00.000000,0.239120038259206
920,2016-05-10 00:00:00.000000,0.239348970799426
921,2016-05-11 00:00:00.000000,0.238322211630124
922,2016-05-12 00:00:00.000000,0.239348970799426
923,2016-05-13 00:00:00.000000,0.240905805829921
924,2016-05-16 00:00:00.000000,0.240558094779889
925,2016-05-17 00:00:00.000000,0.240615976900866
926,2016-05-18 00:00:00.000000,0.242718446601942
927,2016-05-19 00:00:00.000000,0.243013365735115
928,2016-05-20 00:00:00.000000,0.242072137496974
929,2016-05-23 00:00:00.000000,0.242659548653239
930,2016-05-24 00:00:00.000000,0.244379276637341
931,2016-05-25 00:00:00.000000,0.244021473889702
932,2016-05-26 00:00:00.000000,0.243249817562637
933,2016-05-27 00:00:00.000000,0.245037980887037
934,2016-05-30 00:00:00.000000,0.244498777506112
935,2016-05-31 00:00:00.000000,0.244618395303327
936,2016-06-01 00:00:00.000000,0.243427458617332
937,2016-06-02 00:00:00.000000,0.244140625
938,2016-06-03 00:00:00.000000,0.239406272444338
939,2016-06-06 00:00:00.000000,0.239808153477218
940,2016-06-07 00:00:00.000000,0.239750659314313
941,2016-06-08 00:00:00.000000,0.238834487700024
942,2016-06-09 00:00:00.000000,0.240615976900866
943,2016-06-10 00:00:00.000000,0.242189392104626
944,2016-06-13 00:00:00.000000,0.241138172172655
945,2016-06-14 00:00:00.000000,0.242895312120476
946,2016-06-15 00:00:00.000000,0.241721053903795
947,2016-06-16 00:00:00.000000,0.242483026188167
948,2016-06-17 00:00:00.000000,0.241196333815726
949,2016-06-20 00:00:00.000000,0.240673886883273
950,2016-06-21 00:00:00.000000,0.241954996370675
951,2016-06-22 00:00:00.000000,0.240442414041837
952,2016-06-23 00:00:00.000000,0.238435860753457
953,2016-06-24 00:00:00.000000,0.24515812699191
954,2016-06-27 00:00:00.000000,0.247096614776378
955,2016-06-28 00:00:00.000000,0.2460024600246
956,2016-06-29 00:00:00.000000,0.244678248103744
957,2016-06-30 00:00:00.000000,0.245338567222767
958,2016-07-01 00:00:00.000000,0.244081034903588
959,2016-07-04 00:00:00.000000,0.244200244200244
960,2016-07-05 00:00:00.000000,0.245941957697983
961,2016-07-06 00:00:00.000000,0.245398773006135
962,2016-07-07 00:00:00.000000,0.24612355402412
963,2016-07-08 00:00:00.000000,0.246366100024637
964,2016-07-11 00:00:00.000000,0.246184145741014
965,2016-07-12 00:00:00.000000,0.24612355402412
966,2016-07-13 00:00:00.000000,0.245459008345606
967,2016-07-14 00:00:00.000000,0.244857982370225
968,2016-07-15 00:00:00.000000,0.246913580246914
969,2016-07-18 00:00:00.000000,0.24588148512417
970,2016-07-19 00:00:00.000000,0.247096614776378
971,2016-07-20 00:00:00.000000,0.247218788627936
972,2016-07-21 00:00:00.000000,0.246974561620153
973,2016-07-22 00:00:00.000000,0.248015873015873
974,2016-07-25 00:00:00.000000,0.247647350173353
975,2016-07-26 00:00:00.000000,0.247831474597274
976,2016-07-27 00:00:00.000000,0.246305418719212
977,2016-07-28 00:00:00.000000,0.245821042281219
978,2016-07-29 00:00:00.000000,0.243664717348928
979,2016-08-01 00:00:00.000000,0.24390243902439
980,2016-08-02 00:00:00.000000,0.242600679281902
981,2016-08-03 00:00:00.000000,0.244140625
982,2016-08-04 00:00:00.000000,0.244678248103744
983,2016-08-05 00:00:00.000000,0.244738130200685
984,2016-08-08 00:00:00.000000,0.245579567779961
985,2016-08-09 00:00:00.000000,0.244917952485917
986,2016-08-10 00:00:00.000000,0.243486729973216
987,2016-08-11 00:00:00.000000,0.24443901246639
988,2016-08-12 00:00:00.000000,0.243783520234032
989,2016-08-15 00:00:00.000000,0.243427458617332
990,2016-08-16 00:00:00.000000,0.241429261226461
991,2016-08-17 00:00:00.000000,0.241196333815726
992,2016-08-18 00:00:00.000000,0.239865675221876
993,2016-08-19 00:00:00.000000,0.240326844508532
994,2016-08-22 00:00:00.000000,0.240442414041837
995,2016-08-23 00:00:00.000000,0.240847784200385
996,2016-08-24 00:00:00.000000,0.241662638956017
997,2016-08-25 00:00:00.000000,0.241254523522316
998,2016-08-26 00:00:00.000000,0.243368216110976
999,2016-08-29 00:00:00.000000,0.243368216110976
1000,2016-08-30 00:00:00.000000,0.244379276637341
1001,2016-08-31 00:00:00.000000,0.244021473889702
1002,2016-09-01 00:00:00.000000,0.243131534159981
1003,2016-09-02 00:00:00.000000,0.244081034903588
1004,2016-09-05 00:00:00.000000,0.244200244200244
1005,2016-09-06 00:00:00.000000,0.242013552758955
1006,2016-09-07 00:00:00.000000,0.242248062015504
1007,2016-09-08 00:00:00.000000,0.241662638956017
1008,2016-09-09 00:00:00.000000,0.242483026188167
1009,2016-09-12 00:00:00.000000,0.242306760358614
1010,2016-09-13 00:00:00.000000,0.242777373148823
1011,2016-09-14 00:00:00.000000,0.242072137496974
1012,2016-09-15 00:00:00.000000,0.242130750605327
1013,2016-09-16 00:00:00.000000,0.243783520234032
1014,2016-09-19 00:00:00.000000,0.243605359317905
1015,2016-09-20 00:00:00.000000,0.244140625
1016,2016-09-21 00:00:00.000000,0.24330900243309
1017,2016-09-22 00:00:00.000000,0.242895312120476
1018,2016-09-23 00:00:00.000000,0.24588148512417
1019,2016-09-26 00:00:00.000000,0.241954996370675
1020,2016-09-27 00:00:00.000000,0.242718446601942
1021,2016-09-28 00:00:00.000000,0.242718446601942
1022,2016-09-29 00:00:00.000000,0.242659548653239
1023,2016-09-30 00:00:00.000000,0.242306760358614
1024,2016-10-03 00:00:00.000000,0.242836328314716
1025,2016-10-04 00:00:00.000000,0.242954324586978
1026,2016-10-05 00:00:00.000000,0.242954324586978
1027,2016-10-06 00:00:00.000000,0.244259892525647
1028,2016-10-07 00:00:00.000000,0.242718446601942
1029,2016-10-10 00:00:00.000000,0.24443901246639
1030,2016-10-11 00:00:00.000000,0.246366100024637
1031,2016-10-12 00:00:00.000000,0.247279920870425
1032,2016-10-13 00:00:00.000000,0.246244767298695
1033,2016-10-14 00:00:00.000000,0.248138957816377
1034,2016-10-17 00:00:00.000000,0.247524752475248
1035,2016-10-18 00:00:00.000000,0.248015873015873
1036,2016-10-19 00:00:00.000000,0.248138957816377
1037,2016-10-20 00:00:00.000000,0.249128051818635
1038,2016-10-21 00:00:00.000000,0.250187640730548
1039,2016-10-24 00:00:00.000000,0.250312891113892
1040,2016-10-25 00:00:00.000000,0.250062515628907
1041,2016-10-26 00:00:00.000000,0.249563264287497
1042,2016-10-27 00:00:00.000000,0.24981264051961
1043,2016-10-28 00:00:00.000000,0.248262164846077
1044,2016-10-31 00:00:00.000000,0.248138957816377
1045,2016-11-01 00:00:00.000000,0.246184145741014
1046,2016-11-02 00:00:00.000000,0.245338567222767
1047,2016-11-03 00:00:00.000000,0.24515812699191
1048,2016-11-04 00:00:00.000000,0.244558571777941
1049,2016-11-07 00:00:00.000000,0.246487552378605
1050,2016-11-08 00:00:00.000000,0.247218788627936
1051,2016-11-09 00:00:00.000000,0.249252243270189
1052,2016-11-10 00:00:00.000000,0.250125062531266
1053,2016-11-11 00:00:00.000000,0.250689395838556
1054,2016-11-14 00:00:00.000000,0.253421186011151
1055,2016-11-15 00:00:00.000000,0.253936008125952
1056,2016-11-16 00:00:00.000000,0.254452926208651
1057,2016-11-17 00:00:00.000000,0.256213169356905
1058,2016-11-18 00:00:00.000000,0.256673511293635
1059,2016-11-21 00:00:00.000000,0.256016385048643
1060,2016-11-22 00:00:00.000000,0.256147540983607
1061,2016-11-23 00:00:00.000000,0.258064516129032
1062,2016-11-24 00:00:00.000000,0.257864878803507
1063,2016-11-25 00:00:00.000000,0.257135510413988
1064,2016-11-28 00:00:00.000000,0.256541816316059
1065,2016-11-29 00:00:00.000000,0.255689082076195
1066,2016-11-30 00:00:00.000000,0.25693730729702
1067,2016-12-01 00:00:00.000000,0.255362614913177
1068,2016-12-02 00:00:00.000000,0.255362614913177
1069,2016-12-05 00:00:00.000000,0.253036437246964
1070,2016-12-06 00:00:00.000000,0.253936008125952
1071,2016-12-07 00:00:00.000000,0.253100480890914
1072,2016-12-08 00:00:00.000000,0.256541816316059
